genres,release_date,horas
"['Action', 'RPG']",2013,40321.0
"['Racing', 'Sports']",2013,74340.0
['Action'],1997,137512.0
['RPG'],2013,1504005.0
"['Adventure', 'Casual', 'Indie']",2013,60847.0
"['Action', 'Indie']",2013,13577.0
['Action'],2013,20057.0
['Adventure'],2013,18661.0
"['Adventure', 'Indie']",2013,41672.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",2013,800425.0
"['Action', 'Strategy']",2013,11940.0
"['Action', 'Indie', 'Strategy']",2013,111414.0
"['Adventure', 'Indie', 'RPG']",2013,2800.0
"['Indie', 'Strategy']",2013,72023.0
"['Action', 'Adventure']",2013,152215.0
['Action'],2013,139242.0
['Indie'],2013,14637.0
"['Casual', 'Strategy']",2013,0.0
"['Adventure', 'Casual', 'Indie']",2013,0.0
"['Action', 'RPG', 'Strategy']",2013,233001.0
"['Action', 'Adventure']",2013,41570.0
"['Action', 'Adventure', 'Casual', 'Indie']",2013,52679.0
"['Indie', 'RPG']",2012,32832.0
"['Action', 'Adventure', 'Casual']",2013,82806.0
['Strategy'],2013,293665.0
"['Indie', 'Strategy']",2013,132535.0
"['Action', 'Indie']",2013,172148.0
['Action'],2013,161983.0
['Strategy'],2013,68293.0
"['Casual', 'Strategy']",2013,70930.0
"['Action', 'Adventure', 'Casual']",1984,384.0
"['Action', 'Indie']",2015,28638.0
"['Adventure', 'Indie']",2013,52961.0
"['Adventure', 'Indie']",2013,20029.0
"['Action', 'Indie']",2014,5492.0
"['Casual', 'Indie']",2013,586.0
"['Action', 'Free to Play']",2015,1978793.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2013,3416608.0
"['Action', 'Strategy']",2013,93275.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2013,61514.0
"['Action', 'Adventure', 'Indie']",2013,768588.0
"['Adventure', 'Indie']",2013,22342.0
"['Adventure', 'Casual']",2013,21412.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2013,2404.0
['Simulation'],2008,1861.0
"['Casual', 'Indie', 'Strategy']",2013,45662.0
"['Adventure', 'Casual', 'Indie']",2013,18142.0
"['Adventure', 'Indie']",2013,28333.0
"['Action', 'Adventure', 'Casual', 'Indie']",2013,22422.0
['Adventure'],2013,66452.0
"['Action', 'Indie']",2012,24664.0
"['Action', 'Adventure', 'Indie']",2013,89950.0
"['Action', 'Adventure']",2013,25084.0
"['Action', 'Adventure']",2013,4409.0
"['Action', 'Adventure', 'Indie']",2013,17576.0
"['Action', 'Racing', 'Simulation', 'Sports']",2013,63459.0
['Action'],2013,111222.0
['Action'],2002,7416.0
"['Action', 'Adventure', 'Casual', 'Strategy']",2013,300516.0
['Action'],2013,23119.0
"['Action', 'Indie']",2012,13111.0
"['Casual', 'Simulation']",2013,1638693.0
['Simulation'],2001,26024.0
"['Free to Play', 'Indie', 'Simulation', 'Sports', 'Early Access']",2013,624790.0
"['Adventure', 'Indie']",2013,1355777.0
"['Casual', 'Indie']",2013,25144.0
['Adventure'],2013,1265256.0
"['Action', 'Indie', 'RPG']",2013,5455.0
"['Simulation', 'Strategy']",2013,101666.0
"['Adventure', 'Indie']",2013,9810.0
"['Casual', 'Indie', 'Simulation']",2013,73409.0
"['Casual', 'Indie']",2013,21112.0
"['Action', 'Indie']",2013,95892.0
['RPG'],2001,18290.0
"['Adventure', 'Indie']",2013,17928.0
"['Action', 'Indie']",2013,10198.0
['Adventure'],1996,31057.0
"['Action', 'Adventure', 'Indie']",2013,72491.0
"['Action', 'Adventure', 'RPG', 'Simulation', 'Strategy']",2013,37510.0
['Adventure'],2013,139.0
"['Adventure', 'Indie']",2013,63185.0
"['Adventure', 'Indie']",2013,19163.0
"['Action', 'RPG']",2013,2524846.0
"['Action', 'Adventure', 'Indie']",2013,1486506.0
"['Action', 'Indie']",2014,16101.0
"['Action', 'Adventure', 'Indie']",2013,137051.0
"['Action', 'Adventure', 'Indie']",2013,28996.0
"['Action', 'Adventure']",2013,731.0
"['Action', 'Adventure']",2008,9128.0
['Action'],2013,85638.0
"['Action', 'Adventure']",2013,75190.0
"['Action', 'RPG', 'Simulation']",2013,3103820.0
"['Casual', 'Indie']",1997,857.0
"['Casual', 'Indie']",1996,117.0
"['Casual', 'Indie']",1997,344.0
"['Casual', 'Indie']",1998,4003.0
"['Casual', 'Indie']",1997,917.0
"['Casual', 'Indie']",1995,3177.0
"['Casual', 'Indie']",1996,453.0
"['Action', 'Indie']",2013,10518.0
"['Casual', 'Strategy']",2013,52421.0
"['Action', 'Indie']",2013,1467420.0
"['Casual', 'Indie']",1998,788.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2013,183153.0
"['Action', 'Indie']",2013,4412.0
"['Simulation', 'Strategy']",2013,59859.0
"['Action', 'Indie', 'RPG']",2013,5253464.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",2013,218906.0
"['Indie', 'RPG', 'Simulation', 'Early Access']",2013,1766219.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2013,10044.0
"['Action', 'Indie', 'Strategy']",2013,10400.0
"['Action', 'Adventure', 'Indie']",2013,594.0
['Action'],2013,30603.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2013,8124.0
"['Action', 'Adventure', 'Casual', 'Indie']",2013,201959.0
['Simulation'],2013,11288.0
"['Action', 'Indie', 'Strategy']",2013,6581.0
['Simulation'],2013,8401.0
"['Action', 'Indie', 'RPG', 'Early Access']",2013,54491.0
"['Action', 'Indie', 'RPG']",2013,52439.0
"['Action', 'Indie', 'Sports']",2013,5920.0
"['Action', 'Adventure']",2013,5380793.0
"['Action', 'Indie']",2013,11762.0
"['Adventure', 'Indie']",2013,10790.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2013,25656.0
"['Action', 'Indie']",2013,21809.0
['Indie'],2013,1353.0
"['Action', 'Strategy']",2001,3954.0
"['Adventure', 'Casual', 'Indie']",2013,694.0
"['Action', 'Indie']",2013,22130.0
"['Adventure', 'Indie']",2013,12911.0
['Adventure'],1997,5448.0
['Simulation'],2012,19828.0
"['Adventure', 'Indie']",2013,16505.0
['Adventure'],2004,397.0
['Adventure'],2002,832.0
['Casual'],2013,4383.0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2013,8416.0
['Design &amp; Illustration'],2013,1539.0
['Adventure'],2014,39747.0
"['Action', 'Adventure', 'Indie']",2013,54317.0
"['Adventure', 'Indie']",2012,43475.0
"['Action', 'Indie']",2013,46035.0
"['Casual', 'Indie']",2013,16615.0
"['Indie', 'Strategy']",2013,123415.0
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2013,6467508.0
"['Animation &amp; Modeling', 'Education', 'Utilities', 'Web Publishing']",2013,140060.0
"['Action', 'Indie']",2013,6077.0
"['Action', 'Adventure', 'Indie', 'RPG']",2013,4511.0
"['Action', 'Indie', 'Sports']",2013,26510.0
['Indie'],2014,17752.0
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",2013,28885.0
"['Action', 'Adventure', 'RPG']",2005,56509.0
"['Action', 'Indie', 'Strategy']",2013,41181.0
['Strategy'],2013,0.0
"['Adventure', 'Indie', 'RPG']",2012,304446.0
"['Action', 'Adventure']",2006,6859.0
['Animation &amp; Modeling'],2013,3749.0
['Simulation'],2013,38531.0
['Simulation'],2013,6041.0
['Action'],2005,1653.0
"['Action', 'Adventure', 'Indie', 'RPG']",2014,74664.0
"['Action', 'Indie', 'Sports']",2014,384803.0
"['Indie', 'Strategy']",2014,11945.0
"['Action', 'Adventure']",2014,100002.0
['Action'],2006,9084.0
['Action'],2003,39722.0
"['RPG', 'Strategy']",2014,23125.0
"['Action', 'Indie']",2014,645.0
"['Action', 'Casual', 'Indie', 'Simulation']",2013,665.0
"['Action', 'Indie', 'Strategy']",2014,11321864.0
"['Action', 'Indie']",2014,3150.0
"['Adventure', 'Indie', 'RPG']",2013,23006.0
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2014,1112434.0
"['Action', 'Indie', 'RPG']",2014,71574.0
"['Indie', 'Massively Multiplayer', 'Strategy']",2014,30044.0
"['Indie', 'RPG']",2014,28987.0
"['Casual', 'Indie', 'Strategy']",2013,8961.0
['Strategy'],2001,47671.0
"['Indie', 'Strategy']",2014,10305.0
"['Adventure', 'Indie']",2014,9770.0
"['Action', 'Adventure', 'Indie']",2014,622577.0
"['Action', 'Indie']",2014,8612.0
"['Indie', 'Strategy']",2010,10665.0
"['Action', 'Indie']",2013,8146.0
"['Adventure', 'RPG', 'Strategy']",2014,309209.0
"['Education', 'Software Training']",2014,7871.0
['Action'],2014,99111.0
['Casual'],2014,789.0
"['RPG', 'Strategy']",2014,13664.0
"['Adventure', 'Indie']",2014,6353.0
"['Casual', 'Free to Play', 'Indie']",2013,15361.0
"['Action', 'Adventure', 'Casual', 'Racing']",2014,1469.0
"['Adventure', 'Indie', 'RPG']",2014,4111.0
"['Adventure', 'Casual', 'Indie']",2014,10137.0
['Action'],2014,224171.0
"['Adventure', 'Casual', 'Indie']",2014,1150.0
"['Adventure', 'Casual', 'Indie']",2014,39991.0
"['Indie', 'Simulation', 'Strategy']",2014,3996666.0
"['Action', 'Indie']",2014,24985.0
"['Casual', 'Strategy']",2014,1708.0
"['Casual', 'Strategy']",2014,958.0
"['Casual', 'Indie', 'Strategy']",2014,50685.0
"['Casual', 'Indie', 'Strategy']",2014,77993.0
"['Indie', 'Simulation']",2012,9332.0
"['Indie', 'RPG']",2013,29695.0
"['Adventure', 'RPG']",2014,331906.0
"['Action', 'Adventure']",2014,15070.0
"['Action', 'Adventure']",2014,79621.0
"['Action', 'Adventure']",2014,87291.0
"['Indie', 'RPG', 'Strategy']",2014,432161.0
"['Action', 'Indie', 'RPG']",2014,25542.0
['Simulation'],2014,3108.0
"['Adventure', 'Indie']",2014,3532.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2014,61431.0
"['Adventure', 'Indie']",2014,22113.0
"['Action', 'Indie']",2014,123346.0
"['Action', 'Indie', 'RPG']",2014,8707.0
"['Action', 'Casual', 'Indie']",2014,5117.0
"['Casual', 'Indie', 'Strategy']",2014,21381.0
"['Casual', 'Indie']",2014,219159.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2014,21000.0
"['Action', 'Adventure', 'RPG']",2014,69933.0
"['Action', 'Indie', 'Simulation']",2014,263514.0
"['Action', 'Adventure', 'Indie']",2014,7085.0
"['Action', 'Indie']",2014,5479.0
"['Action', 'Indie']",2014,33163.0
"['Indie', 'Simulation', 'Strategy']",2014,19414.0
"['Adventure', 'Free to Play', 'Indie', 'RPG']",2014,20196.0
['Casual'],2014,5.0
['Adventure'],2008,56.0
"['Casual', 'Simulation']",2014,0.0
"['Casual', 'Simulation', 'Strategy']",2014,2458.0
"['Action', 'Adventure', 'Indie', 'RPG']",2014,223342.0
"['Adventure', 'Indie', 'RPG']",2014,38353.0
"['Action', 'Racing', 'Early Access']",2014,306.0
"['Adventure', 'Casual', 'Indie']",2014,3.0
"['Casual', 'Indie', 'Strategy', 'Early Access']",2014,43875.0
['Adventure'],2011,1249.0
"['Adventure', 'Casual']",2012,77406.0
['Action'],2004,768.0
['Strategy'],2007,3655.0
['RPG'],2010,1.0
['Strategy'],2004,6469.0
"['Action', 'Adventure', 'Simulation']",2009,9270.0
['Action'],2006,1196.0
"['Adventure', 'Indie']",2014,3953.0
"['RPG', 'Strategy']",2009,16645.0
"['Adventure', 'Indie']",2013,15263.0
"['Action', 'Indie', 'RPG']",2014,50721.0
['Adventure'],1996,14132.0
"['Education', 'Software Training']",2014,3361.0
['Action'],2014,163954.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2013,40165.0
"['Casual', 'Simulation', 'Strategy']",2014,52775.0
"['Adventure', 'Casual']",2014,5246.0
"['Adventure', 'Casual', 'Indie']",2014,876.0
"['Adventure', 'Indie', 'RPG']",2014,22355.0
"['Audio Production', 'Utilities', 'Video Production']",2014,35.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",2014,8297.0
"['Action', 'Indie']",2014,14738.0
['Design &amp; Illustration'],2014,688.0
"['Action', 'Adventure', 'Indie']",2014,6362.0
"['Adventure', 'Casual']",1996,365.0
"['Adventure', 'Casual']",1996,2181.0
"['Adventure', 'Casual']",1992,2524.0
"['Action', 'Indie']",2014,43460.0
"['Casual', 'Indie', 'Simulation']",2014,85283.0
"['Adventure', 'Casual']",1996,16809.0
['Adventure'],2014,292.0
"['Adventure', 'Casual']",1994,9966.0
"['Action', 'Casual', 'Indie']",2014,224.0
"['Adventure', 'RPG', 'Strategy']",2014,97293.0
"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2014,297331.0
"['Casual', 'Indie']",2014,44819.0
"['Action', 'Strategy']",2014,160.0
"['Adventure', 'Casual']",2014,737.0
"['Action', 'Casual', 'Indie']",2012,6346.0
"['Casual', 'Strategy']",2014,70617.0
['Strategy'],2003,5977.0
['RPG'],2004,27.0
"['Action', 'RPG']",2006,8650.0
"['Casual', 'Racing']",2003,374.0
"['RPG', 'Strategy']",2007,663.0
"['Action', 'RPG', 'Strategy']",1994,1029.0
"['Adventure', 'Indie']",2014,96295.0
['Casual'],2010,1284.0
['Strategy'],2002,384.0
"['Action', 'Casual', 'Indie']",2014,15275.0
"['Action', 'Adventure', 'Indie']",2014,13552.0
"['Indie', 'Simulation', 'Strategy']",2014,2780.0
"['Adventure', 'Casual']",2014,400.0
['Racing'],2004,3477.0
"['Action', 'Adventure', 'Indie', 'Racing']",1998,533.0
['Action'],1996,2917.0
['Racing'],2005,64989.0
"['Adventure', 'Casual']",2013,19837.0
['Action'],2014,11918.0
"['Simulation', 'Strategy']",2006,23.0
"['RPG', 'Simulation', 'Strategy']",2007,83423.0
"['Adventure', 'Casual']",2000,45.0
['Adventure'],2014,121.0
"['Action', 'Indie']",2014,7392.0
['Utilities'],2014,5.0
"['Adventure', 'Indie']",2014,0.0
['Action'],2014,23839.0
"['Action', 'Indie', 'Early Access']",2014,44609.0
"['Action', 'Adventure', 'Indie']",2014,15612.0
"['Indie', 'Racing', 'Sports']",2014,1401.0
"['Adventure', 'Casual', 'Indie']",2014,11716.0
"['Action', 'Indie']",2014,10060.0
"['Action', 'Indie']",2012,116105.0
['Design &amp; Illustration'],2014,1.0
['Strategy'],2003,4518.0
"['Adventure', 'Indie']",2014,25714.0
['Indie'],2014,0.0
['Action'],2014,1347.0
['Strategy'],2013,819.0
"['Action', 'Indie']",2014,557980.0
"['Action', 'Free to Play', 'Indie']",2014,2661706.0
['RPG'],2014,452.0
"['Adventure', 'Indie', 'RPG']",2014,15863.0
"['Indie', 'RPG', 'Strategy']",2014,8733.0
"['Adventure', 'Indie']",2014,8477.0
"['Adventure', 'Indie']",2014,15357.0
"['Action', 'Adventure', 'Indie']",2014,19026.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2014,4827.0
"['Casual', 'RPG']",2010,10243.0
"['Action', 'Casual', 'Indie', 'Early Access']",2014,934.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",2014,40587.0
"['Adventure', 'Indie']",2014,24490.0
"['Adventure', 'Casual']",2013,20881.0
['Casual'],2009,1934.0
"['Action', 'Adventure', 'Casual', 'Indie']",2014,3841832.0
"['Adventure', 'Indie']",2008,1324.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2014,43300.0
"['Adventure', 'Casual', 'Indie']",2014,12284.0
"['Action', 'Adventure', 'Indie']",2014,177.0
"['Action', 'Simulation', 'Strategy']",2014,2330501.0
['Adventure'],2014,212.0
['Adventure'],2010,1538.0
['Casual'],1994,35403.0
"['Adventure', 'Casual']",1997,1521.0
['Action'],2014,1.0
"['Adventure', 'Casual']",2001,2999.0
"['Adventure', 'Casual']",2000,50210.0
"['Adventure', 'Casual']",1998,1800.0
"['Action', 'Casual', 'Indie']",2014,30326.0
['Casual'],2014,166.0
"['Adventure', 'Casual', 'Indie']",2013,18555.0
"['Action', 'Adventure', 'Casual', 'Indie']",2014,11777.0
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",2014,5723.0
"['Casual', 'Indie', 'Simulation']",2010,12697.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2014,6901.0
"['Casual', 'Indie']",2014,270.0
"['Action', 'Free to Play', 'Indie', 'Strategy']",2006,2595634.0
"['Casual', 'RPG']",2014,609.0
"['Adventure', 'Indie', 'RPG']",2014,12490.0
"['Free to Play', 'Indie', 'Strategy']",2014,16734.0
"['Adventure', 'Casual', 'Indie']",2014,30.0
"['Action', 'Adventure', 'Indie']",2014,5410.0
['Casual'],2013,593.0
['Strategy'],2006,322.0
"['Adventure', 'Casual', 'Indie']",2014,20691.0
"['Action', 'RPG', 'Simulation']",2007,66209.0
['Action'],2014,103207.0
"['RPG', 'Simulation', 'Strategy']",2014,1304786.0
"['Casual', 'Indie']",2014,289.0
['Casual'],2013,1032.0
"['Action', 'Casual', 'Indie']",2014,20771.0
['Casual'],2013,811.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2013,14046.0
['Adventure'],2014,1515.0
"['Action', 'Indie', 'Strategy']",2014,9085.0
['Indie'],2012,555.0
"['Adventure', 'Casual', 'Indie']",2014,1952.0
"['Casual', 'Indie', 'Strategy']",2014,3176.0
['Racing'],2014,506.0
"['Adventure', 'Casual']",2000,771.0
"['Casual', 'Indie', 'RPG', 'Simulation']",2011,8432.0
"['Indie', 'Strategy']",2014,412.0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2014,4685.0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",2014,5911712.0
"['RPG', 'Strategy']",2003,7522.0
"['Action', 'Adventure', 'Indie']",2014,51125.0
"['Casual', 'Sports']",2014,0.0
"['Action', 'Indie']",2014,1095.0
"['Indie', 'Strategy']",2014,22954.0
"['Adventure', 'RPG']",2014,7893.0
"['Action', 'Indie']",2014,1559.0
"['Adventure', 'Casual']",2013,21368.0
"['Casual', 'Strategy']",2013,3955.0
['Casual'],2013,535.0
"['Adventure', 'Indie']",2014,10993.0
"['Action', 'Casual', 'Indie']",2014,13207.0
"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",2014,1551690.0
"['Action', 'Indie', 'Simulation', 'Strategy']",2014,13503.0
"['Action', 'Casual', 'Indie']",2014,9689.0
"['Adventure', 'Indie', 'Simulation']",2014,137.0
"['Action', 'Adventure', 'Indie']",2014,31813.0
"['Action', 'Indie']",2014,13309.0
['Simulation'],2014,19.0
"['Action', 'Adventure', 'Indie', 'RPG']",2014,1263645.0
"['Adventure', 'Indie']",2014,34191.0
['Casual'],2013,1183.0
"['Adventure', 'Casual', 'Indie']",2014,10640.0
"['Adventure', 'Indie']",2014,6375.0
"['Adventure', 'Indie']",2012,24226.0
['Action'],2014,36490.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2013,21649.0
"['Casual', 'Indie', 'Simulation']",2014,7063.0
['Indie'],2014,14555.0
['RPG'],2014,11745.0
"['Action', 'Indie', 'RPG']",2014,36519.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2014,4553.0
"['Indie', 'Simulation', 'Strategy']",2014,356216.0
['RPG'],2011,37677.0
"['Action', 'Indie', 'Early Access']",2014,16057.0
"['Action', 'Indie', 'Early Access']",2014,3216.0
['Adventure'],2003,1489.0
"['Action', 'Strategy']",2014,3101.0
"['Indie', 'RPG']",2013,20652.0
"['Action', 'Adventure', 'Simulation']",2014,5457.0
['Strategy'],2014,16537.0
['Simulation'],2014,72263.0
"['Racing', 'Simulation', 'Sports']",2014,10812.0
"['Action', 'Indie', 'Strategy']",2014,210.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",2014,1957520.0
"['Adventure', 'Casual', 'Indie']",2014,18168.0
"['Action', 'Free to Play', 'Massively Multiplayer']",2014,3073612.0
['Indie'],2014,104.0
"['Action', 'Indie']",2014,11618.0
"['Adventure', 'Indie']",2014,3148.0
"['Casual', 'Indie', 'Simulation']",2014,78323.0
"['Action', 'Adventure', 'Indie']",2014,5983.0
"['Casual', 'Indie', 'Strategy']",2013,91.0
"['Action', 'Casual', 'Indie']",2014,3009.0
['Adventure'],2014,99381.0
"['Action', 'Indie']",2014,2471.0
"['Adventure', 'Indie']",2013,4902.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2014,5666.0
"['Adventure', 'Casual']",2012,4891.0
"['Adventure', 'Casual']",2013,379.0
"['Adventure', 'Casual']",2014,11190.0
"['Action', 'Simulation']",2000,16.0
"['Action', 'Indie']",2014,0.0
"['Adventure', 'Indie']",2013,131.0
"['Casual', 'Indie']",2014,10887.0
"['Adventure', 'Casual']",2001,459.0
['Simulation'],2014,104724.0
"['Action', 'Casual', 'Indie']",2014,7245.0
"['Action', 'Adventure', 'Indie', 'RPG']",2014,125.0
"['Indie', 'Strategy']",2014,14566.0
['Strategy'],2014,596001.0
['RPG'],2014,3060.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Early Access']",2016,48467.0
['Utilities'],2014,2055183.0
"['Action', 'Casual']",2014,5189.0
"['Action', 'Adventure', 'Casual']",2014,197.0
['Strategy'],2014,5293.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2006,11373.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2007,1092.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2013,1024.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2012,4322.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2010,555.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2007,1260.0
"['Action', 'Adventure']",2014,1024.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2007,2967.0
"['Action', 'Casual', 'Indie']",2014,6086.0
"['Action', 'Adventure', 'Free to Play', 'Indie']",2014,19232.0
"['Adventure', 'Casual', 'Indie', 'Simulation']",2012,12408.0
"['Adventure', 'Casual', 'Indie']",2014,14805.0
['Indie'],2014,18460.0
"['Action', 'Adventure', 'Indie']",2014,5094.0
"['Adventure', 'Casual']",2001,312.0
"['Adventure', 'Casual']",2012,1791.0
"['Action', 'Adventure', 'Indie']",2014,4164.0
"['Adventure', 'Indie', 'RPG']",2014,4566.0
"['Indie', 'Strategy', 'Early Access']",2014,964.0
"['Action', 'Indie']",2014,3791.0
"['Simulation', 'Strategy']",2014,2068.0
['Adventure'],2014,19870.0
['Indie'],2014,12081.0
"['Adventure', 'Indie', 'RPG', 'Simulation']",2014,1984.0
['Adventure'],2014,176.0
"['Action', 'Indie']",2014,106628.0
"['Action', 'Indie', 'RPG', 'Strategy']",2014,506020.0
"['Action', 'Indie', 'Simulation', 'Early Access']",2014,144.0
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']",2014,68389.0
"['Action', 'Adventure', 'Indie']",2014,311.0
"['Action', 'Indie', 'Strategy']",2014,492.0
['Strategy'],2012,3817.0
"['Action', 'Indie']",2014,32001.0
"['Action', 'Indie', 'Strategy']",2014,509.0
"['Adventure', 'Indie']",2014,42766.0
"['Action', 'Indie']",2014,991.0
"['Action', 'Indie', 'Early Access']",2014,68978.0
['RPG'],2014,209130.0
['Casual'],2011,12599.0
"['Action', 'Adventure', 'Indie']",2014,1653.0
"['Casual', 'Indie', 'Strategy']",2014,5226.0
